#name=basidiomycota_odb10
#domain=eukaryota
#creation_date=2020-09-10
#number_of_BUSCOs=1764
#number_of_species=133
#max_intron=60000
#max_seq_len=70000
#Model_ID	Description	Link
72996at5204	Succinate dehydrogenase assembly factor 2, mitochondrial	https://www.orthodb.org/v10?query=72996at5204
1108at5204	Phosphoribosylformylglycinamidine synthase	https://www.orthodb.org/v10?query=1108at5204
89275at5204	small secreted protein	https://www.orthodb.org/v10?query=89275at5204
46399at5204	amino acid transporter	https://www.orthodb.org/v10?query=46399at5204
7081at5204	Glycogen 	https://www.orthodb.org/v10?query=7081at5204
82547at5204	NADH-ubiquinone oxidoreductase	https://www.orthodb.org/v10?query=82547at5204
40564at5204	DRMBL-domain-containing protein	https://www.orthodb.org/v10?query=40564at5204
33033at5204	Cyclophilin-type peptidyl-prolyl cis-trans isomerase	https://www.orthodb.org/v10?query=33033at5204
39264at5204	integral membrane protein	https://www.orthodb.org/v10?query=39264at5204
14037at5204	ATPase, AAA-type, conserved site	https://www.orthodb.org/v10?query=14037at5204
22024at5204	Non-specific serine/threonine protein kinase	https://www.orthodb.org/v10?query=22024at5204
86244at5204	P-loop containing nucleoside triphosphate hydrolase protein	https://www.orthodb.org/v10?query=86244at5204
79594at5204	Translocation protein sec66	https://www.orthodb.org/v10?query=79594at5204
27457at5204	Pyridoxal phosphate-dependent transferase	https://www.orthodb.org/v10?query=27457at5204
26180at5204	Pyruvate dehydrogenase E1 component subunit alpha	https://www.orthodb.org/v10?query=26180at5204
9685at5204	DNA mismatch repair protein MutS, core	https://www.orthodb.org/v10?query=9685at5204
1870at5204	nucleoporin	https://www.orthodb.org/v10?query=1870at5204
7707at5204	prolyl-tRNA synthetase	https://www.orthodb.org/v10?query=7707at5204
7099at5204	DIS3-like exonuclease 2	https://www.orthodb.org/v10?query=7099at5204
80463at5204	mitochondrial import inner membrane translocase subunit	https://www.orthodb.org/v10?query=80463at5204
77540at5204	DnaJ-domain-containing protein	https://www.orthodb.org/v10?query=77540at5204
5048at5204	Peroxisome biogenesis factor 1	https://www.orthodb.org/v10?query=5048at5204
23317at5204	argininosuccinate lyase	https://www.orthodb.org/v10?query=23317at5204
11434at5204	DNA helicase	https://www.orthodb.org/v10?query=11434at5204
63558at5204	tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit TRM61	https://www.orthodb.org/v10?query=63558at5204
60168at5204	pseudouridine synthase	https://www.orthodb.org/v10?query=60168at5204
7972at5204	HOOK-domain-containing protein	https://www.orthodb.org/v10?query=7972at5204
73767at5204	spindle pole body interacting protein	https://www.orthodb.org/v10?query=73767at5204
23824at5204	hexokinase	https://www.orthodb.org/v10?query=23824at5204
13767at5204	ubiquitin carboxyl-terminal hydrolase 4/11/15	https://www.orthodb.org/v10?query=13767at5204
92511at5204	ribosomal protein S25	https://www.orthodb.org/v10?query=92511at5204
39298at5204	S-adenosylmethionine synthase	https://www.orthodb.org/v10?query=39298at5204
24630at5204	glutamine synthetase/guanido kinase	https://www.orthodb.org/v10?query=24630at5204
5879at5204	actin-like ATPase domain-containing protein	https://www.orthodb.org/v10?query=5879at5204
13180at5204	DNA polymerase phi subunit	https://www.orthodb.org/v10?query=13180at5204
4854at5204	Sterol 3-beta-glucosyltransferase	https://www.orthodb.org/v10?query=4854at5204
63811at5204	EXS-domain-containing protein	https://www.orthodb.org/v10?query=63811at5204
9568at5204	dynamin GTPase	https://www.orthodb.org/v10?query=9568at5204
55830at5204	Deoxycytidylate deaminase	https://www.orthodb.org/v10?query=55830at5204
8056at5204	glycosyltransferase family 39 protein	https://www.orthodb.org/v10?query=8056at5204
55883at5204	Transcription factor IIIC, subunit 5	https://www.orthodb.org/v10?query=55883at5204
16216at5204	P-loop containing nucleoside triphosphate hydrolase protein	https://www.orthodb.org/v10?query=16216at5204
14885at5204	P-loop containing nucleoside triphosphate hydrolase protein	https://www.orthodb.org/v10?query=14885at5204
19796at5204	fumarate hydratase	https://www.orthodb.org/v10?query=19796at5204
67334at5204	Pre-mRNA-splicing factor ISY1	https://www.orthodb.org/v10?query=67334at5204
31640at5204	WD40-repeat-containing domain	https://www.orthodb.org/v10?query=31640at5204
90553at5204	Ribosomal protein L7/L12	https://www.orthodb.org/v10?query=90553at5204
27969at5204	Bromodomain	https://www.orthodb.org/v10?query=27969at5204
7309at5204	exocyst protein	https://www.orthodb.org/v10?query=7309at5204
1620at5204	Tetratricopeptide repeat	https://www.orthodb.org/v10?query=1620at5204
71897at5204	ubiquitin-conjugating enzyme	https://www.orthodb.org/v10?query=71897at5204
45343at5204	clathrin adaptor, mu subunit	https://www.orthodb.org/v10?query=45343at5204
66555at5204	ER lumen protein-retaining receptor	https://www.orthodb.org/v10?query=66555at5204
73954at5204	coatomer zeta subunit	https://www.orthodb.org/v10?query=73954at5204
59203at5204	Triosephosphate isomerase	https://www.orthodb.org/v10?query=59203at5204
36248at5204	WD40-repeat-containing domain	https://www.orthodb.org/v10?query=36248at5204
78276at5204	thioredoxin-like protein	https://www.orthodb.org/v10?query=78276at5204
21172at5204	Indigoidine synthase A-like protein	https://www.orthodb.org/v10?query=21172at5204
61492at5204	ribonuclease III	https://www.orthodb.org/v10?query=61492at5204
85269at5204	oligosaccharyl transferase subunit OST3/OST6 family	https://www.orthodb.org/v10?query=85269at5204
74188at5204	vacuolar sorting protein VPS24	https://www.orthodb.org/v10?query=74188at5204
30899at5204	Inosine-5'-monophosphate dehydrogenase	https://www.orthodb.org/v10?query=30899at5204
61297at5204	Endoplasmic reticulum vesicle protein 25	https://www.orthodb.org/v10?query=61297at5204
62092at5204	plus-3-domain-containing protein	https://www.orthodb.org/v10?query=62092at5204
72656at5204	Ubiquitin-conjugating enzyme E2	https://www.orthodb.org/v10?query=72656at5204
2286at5204	TRAPP II complex, Trs120	https://www.orthodb.org/v10?query=2286at5204
52869at5204	Peptidyl-prolyl cis-trans isomerase	https://www.orthodb.org/v10?query=52869at5204
5948at5204	DNA replication licensing factor MCM7	https://www.orthodb.org/v10?query=5948at5204
23010at5204	Rubisco LSMT, substrate-binding domain	https://www.orthodb.org/v10?query=23010at5204
65406at5204	Krr1-domain-containing protein	https://www.orthodb.org/v10?query=65406at5204
51104at5204	Eukaryotic translation initiation factor 3 subunit M	https://www.orthodb.org/v10?query=51104at5204
78266at5204	Mediator of RNA polymerase II transcription subunit 6	https://www.orthodb.org/v10?query=78266at5204
8540at5204	Pre-mRNA-splicing factor CLF1	https://www.orthodb.org/v10?query=8540at5204
25333at5204	cytochrome P450	https://www.orthodb.org/v10?query=25333at5204
66112at5204	RNA binding protein	https://www.orthodb.org/v10?query=66112at5204
76416at5204	RWD-domain-containing protein	https://www.orthodb.org/v10?query=76416at5204
73318at5204	ubiquitin-conjugating enzyme	https://www.orthodb.org/v10?query=73318at5204
4343at5204	DNA polymerase	https://www.orthodb.org/v10?query=4343at5204
64400at5204	vesicle transporter SEC22	https://www.orthodb.org/v10?query=64400at5204
6977at5204	Protein kinase C	https://www.orthodb.org/v10?query=6977at5204
981at5204	metal ion binding oxidoreductase	https://www.orthodb.org/v10?query=981at5204
59885at5204	adenine nucleotide alpha hydrolases-like protein	https://www.orthodb.org/v10?query=59885at5204
24461at5204	DUF726-domain-containing protein	https://www.orthodb.org/v10?query=24461at5204
47334at5204	DNA-directed RNA polymerase, insert domain	https://www.orthodb.org/v10?query=47334at5204
43743at5204	N2227-domain-containing protein	https://www.orthodb.org/v10?query=43743at5204
83384at5204	V-type proton ATPase subunit F	https://www.orthodb.org/v10?query=83384at5204
2043at5204	exocyst complex component sec8	https://www.orthodb.org/v10?query=2043at5204
56266at5204	SURF1-like protein	https://www.orthodb.org/v10?query=56266at5204
30117at5204	digestive organ expansion factor	https://www.orthodb.org/v10?query=30117at5204
67160at5204	lipid droplet-associated perilipin protein	https://www.orthodb.org/v10?query=67160at5204
61655at5204	Replication termination factor 2	https://www.orthodb.org/v10?query=61655at5204
20139at5204	Translocation protein sec63	https://www.orthodb.org/v10?query=20139at5204
47071at5204	glutamyl-tRNA synthetase	https://www.orthodb.org/v10?query=47071at5204
41175at5204	Nucleosome assembly protein	https://www.orthodb.org/v10?query=41175at5204
25703at5204	Ubiquitin-like modifier-activating enzyme ATG7	https://www.orthodb.org/v10?query=25703at5204
337at5204	glutamate synthase	https://www.orthodb.org/v10?query=337at5204
845at5204	U3 small nucleolar RNA-associated protein 10	https://www.orthodb.org/v10?query=845at5204
12408at5204	WD40-repeat-containing domain	https://www.orthodb.org/v10?query=12408at5204
80481at5204	Ribosomal protein L18e/L15P	https://www.orthodb.org/v10?query=80481at5204
71778at5204	Frataxin	https://www.orthodb.org/v10?query=71778at5204
2004at5204	Sec7 domain	https://www.orthodb.org/v10?query=2004at5204
59343at5204	Eukaryotic translation initiation factor 6	https://www.orthodb.org/v10?query=59343at5204
42622at5204	voltage-dependent ion-selective channel	https://www.orthodb.org/v10?query=42622at5204
78277at5204	AP complex subunit sigma	https://www.orthodb.org/v10?query=78277at5204
10840at5204	actin cross-linking	https://www.orthodb.org/v10?query=10840at5204
74012at5204	NTF2-like protein	https://www.orthodb.org/v10?query=74012at5204
67060at5204	Guanylate kinase	https://www.orthodb.org/v10?query=67060at5204
25736at5204	aspartyl aminopeptidase	https://www.orthodb.org/v10?query=25736at5204
73223at5204	Rho GDP-dissociation inhibitor	https://www.orthodb.org/v10?query=73223at5204
78967at5204	60S ribosomal protein L27	https://www.orthodb.org/v10?query=78967at5204
14968at5204	asparagine synthase (glutamine-hydrolyzing)	https://www.orthodb.org/v10?query=14968at5204
59519at5204	Restriction endonuclease type II-like protein	https://www.orthodb.org/v10?query=59519at5204
3148at5204	Pre-mRNA-splicing factor RSE1	https://www.orthodb.org/v10?query=3148at5204
14510at5204	Bicarbonate transporter, C-terminal	https://www.orthodb.org/v10?query=14510at5204
47669at5204	COP9 signalosome complex subunit 6	https://www.orthodb.org/v10?query=47669at5204
16675at5204	ribonuclease H-like protein	https://www.orthodb.org/v10?query=16675at5204
58233at5204	K Homology domain, type 1	https://www.orthodb.org/v10?query=58233at5204
70384at5204	Snf7-domain-containing protein	https://www.orthodb.org/v10?query=70384at5204
37863at5204	Sorting nexin-4	https://www.orthodb.org/v10?query=37863at5204
29557at5204	Oxysterol-binding protein	https://www.orthodb.org/v10?query=29557at5204
41760at5204	Saccharopine dehydrogenase 	https://www.orthodb.org/v10?query=41760at5204
74381at5204	cyclin-domain-containing protein	https://www.orthodb.org/v10?query=74381at5204
42573at5204	ATP phosphoribosyltransferase	https://www.orthodb.org/v10?query=42573at5204
82741at5204	GrpE nucleotide exchange factor	https://www.orthodb.org/v10?query=82741at5204
67767at5204	exosome complex component CSL4	https://www.orthodb.org/v10?query=67767at5204
15608at5204	Phosphoribosylaminoimidazole carboxylase	https://www.orthodb.org/v10?query=15608at5204
24302at5204	Exocyst complex component EXO84	https://www.orthodb.org/v10?query=24302at5204
69811at5204	Gluconokinase	https://www.orthodb.org/v10?query=69811at5204
34433at5204	Protein arginine methyltransferase NDUFAF7	https://www.orthodb.org/v10?query=34433at5204
41992at5204	UPF0103-domain-containing protein	https://www.orthodb.org/v10?query=41992at5204
41962at5204	Mitochondrial import inner membrane translocase subunit TIM44	https://www.orthodb.org/v10?query=41962at5204
16270at5204	cohesin complex subunit SA-1/2	https://www.orthodb.org/v10?query=16270at5204
685at5204	ubiquitin-protein ligase	https://www.orthodb.org/v10?query=685at5204
40080at5204	GRIP-related Arf-binding domain	https://www.orthodb.org/v10?query=40080at5204
53905at5204	Proteasome subunit alpha type	https://www.orthodb.org/v10?query=53905at5204
56555at5204	Mannosyltransferase	https://www.orthodb.org/v10?query=56555at5204
19213at5204	ABC transporter type 1, transmembrane domain	https://www.orthodb.org/v10?query=19213at5204
13235at5204	oxysterol-binding protein	https://www.orthodb.org/v10?query=13235at5204
13542at5204	Ribosomal RNA-processing protein 12	https://www.orthodb.org/v10?query=13542at5204
6443at5204	RIC1-domain-containing protein	https://www.orthodb.org/v10?query=6443at5204
61099at5204	Fibrillarin	https://www.orthodb.org/v10?query=61099at5204
32421at5204	P-loop containing nucleoside triphosphate hydrolase protein	https://www.orthodb.org/v10?query=32421at5204
7982at5204	Rad4 beta-hairpin domain 1	https://www.orthodb.org/v10?query=7982at5204
27289at5204	Rieske 	https://www.orthodb.org/v10?query=27289at5204
9850at5204	Peroxisomal hydratase-dehydrogenase-epimerase	https://www.orthodb.org/v10?query=9850at5204
59504at5204	ribosomal protein L1	https://www.orthodb.org/v10?query=59504at5204
81312at5204	Ribosomal protein S19e	https://www.orthodb.org/v10?query=81312at5204
42042at5204	alpha-L RNA-binding motif-containing protein	https://www.orthodb.org/v10?query=42042at5204
47564at5204	ribosomal protein S5 domain 2-like protein	https://www.orthodb.org/v10?query=47564at5204
69271at5204	Rhodanese-like protein	https://www.orthodb.org/v10?query=69271at5204
88421at5204	Proteasome maturation factor UMP1	https://www.orthodb.org/v10?query=88421at5204
41530at5204	RNA recognition motif domain	https://www.orthodb.org/v10?query=41530at5204
48325at5204	vacuolar protein sorting-associated protein 26	https://www.orthodb.org/v10?query=48325at5204
9033at5204	vesicle-fusing ATPase	https://www.orthodb.org/v10?query=9033at5204
41828at5204	Eukaryotic translation initiation factor 3 subunit H	https://www.orthodb.org/v10?query=41828at5204
24951at5204	phosphoserine aminotransferase	https://www.orthodb.org/v10?query=24951at5204
26850at5204	homocitrate synthase	https://www.orthodb.org/v10?query=26850at5204
64077at5204	UBX domain	https://www.orthodb.org/v10?query=64077at5204
14034at5204	Pre-mRNA-splicing factor CEF1	https://www.orthodb.org/v10?query=14034at5204
7164at5204	Nucleolar pre-ribosomal-associated protein 1, C-terminal domain	https://www.orthodb.org/v10?query=7164at5204
4576at5204	Cystathionine beta-lyase	https://www.orthodb.org/v10?query=4576at5204
4420at5204	AP-2 complex subunit alpha	https://www.orthodb.org/v10?query=4420at5204
38458at5204	Nucleolar complex-associated protein 3	https://www.orthodb.org/v10?query=38458at5204
33616at5204	Conserved oligomeric Golgi complex subunit 5	https://www.orthodb.org/v10?query=33616at5204
1877at5204	DNA-directed RNA polymerase, subunit 2, hybrid-binding domain	https://www.orthodb.org/v10?query=1877at5204
37662at5204	cytochrome oxidase assembly	https://www.orthodb.org/v10?query=37662at5204
4116at5204	inositol polyphosphate phosphatase	https://www.orthodb.org/v10?query=4116at5204
62993at5204	chord-domain-containing protein	https://www.orthodb.org/v10?query=62993at5204
20608at5204	ABC transporter type 1, transmembrane domain	https://www.orthodb.org/v10?query=20608at5204
61723at5204	endoplasmic reticulum protein	https://www.orthodb.org/v10?query=61723at5204
7124at5204	HCP-like protein	https://www.orthodb.org/v10?query=7124at5204
56891at5204	Proteasome subunit alpha type	https://www.orthodb.org/v10?query=56891at5204
85002at5204	H/ACA ribonucleoprotein complex subunit 2	https://www.orthodb.org/v10?query=85002at5204
1814at5204	glycosyltransferase family 2 protein	https://www.orthodb.org/v10?query=1814at5204
37314at5204	Dihydroorotase	https://www.orthodb.org/v10?query=37314at5204
4662at5204	ribosome biogenesis protein BMS1	https://www.orthodb.org/v10?query=4662at5204
86306at5204	transport protein particle complex subunit	https://www.orthodb.org/v10?query=86306at5204
11881at5204	Histidine biosynthesis trifunctional protein	https://www.orthodb.org/v10?query=11881at5204
26338at5204	Mitochondrial import inner membrane translocase subunit TIM54	https://www.orthodb.org/v10?query=26338at5204
39785at5204	Arginine N-methyltransferase 2	https://www.orthodb.org/v10?query=39785at5204
90166at5204	40S ribosomal protein S26	https://www.orthodb.org/v10?query=90166at5204
593at5204	DNA-directed RNA polymerase subunit	https://www.orthodb.org/v10?query=593at5204
62686at5204	UPF0183-domain-containing protein	https://www.orthodb.org/v10?query=62686at5204
73001at5204	Orm1 type endoplasmic reticulum protein	https://www.orthodb.org/v10?query=73001at5204
83889at5204	transport protein particle complex subunit	https://www.orthodb.org/v10?query=83889at5204
31446at5204	LsmAD domain	https://www.orthodb.org/v10?query=31446at5204
23894at5204	Pyruvate kinase	https://www.orthodb.org/v10?query=23894at5204
88422at5204	Cytochrome c oxidase, subunit Va/VI	https://www.orthodb.org/v10?query=88422at5204
79322at5204	multiprotein-bridging factor 1	https://www.orthodb.org/v10?query=79322at5204
8845at5204	RNB-domain-containing protein	https://www.orthodb.org/v10?query=8845at5204
44486at5204	Leucine-rich repeat	https://www.orthodb.org/v10?query=44486at5204
54013at5204	predicted protein	https://www.orthodb.org/v10?query=54013at5204
3619at5204	Tetratricopeptide repeat	https://www.orthodb.org/v10?query=3619at5204
17789at5204	Ribosome biogenesis protein ERB1	https://www.orthodb.org/v10?query=17789at5204
3649at5204	NAD-specific glutamate dehydrogenase	https://www.orthodb.org/v10?query=3649at5204
41225at5204	WD40-repeat-containing domain	https://www.orthodb.org/v10?query=41225at5204
43475at5204	Arginase	https://www.orthodb.org/v10?query=43475at5204
44647at5204	aspartate-semialdehyde dehydrogenase	https://www.orthodb.org/v10?query=44647at5204
90291at5204	NADH dehydrogenase (ubiquinone) 1 beta subcomplex 9	https://www.orthodb.org/v10?query=90291at5204
13582at5204	Transcription elongation factor SPT5	https://www.orthodb.org/v10?query=13582at5204
610at5204	Pentafunctional AROM polypeptide	https://www.orthodb.org/v10?query=610at5204
64629at5204	GTP-binding nuclear protein	https://www.orthodb.org/v10?query=64629at5204
82285at5204	APG6-domain-containing protein	https://www.orthodb.org/v10?query=82285at5204
27894at5204	Pre-mRNA-splicing factor CWC22	https://www.orthodb.org/v10?query=27894at5204
81006at5204	Ribosomal protein L31e	https://www.orthodb.org/v10?query=81006at5204
72250at5204	cytoplasmic protein	https://www.orthodb.org/v10?query=72250at5204
47405at5204	Putative fluoride ion transporter CrcB	https://www.orthodb.org/v10?query=47405at5204
62886at5204	Tetratricopeptide repeat	https://www.orthodb.org/v10?query=62886at5204
3198at5204	SH3 domain	https://www.orthodb.org/v10?query=3198at5204
34808at5204	DUF1688-domain-containing protein	https://www.orthodb.org/v10?query=34808at5204
13237at5204	GroEL-like apical domain superfamily	https://www.orthodb.org/v10?query=13237at5204
72953at5204	alpha-L RNA-binding motif-containing protein	https://www.orthodb.org/v10?query=72953at5204
55701at5204	cyclin-like protein	https://www.orthodb.org/v10?query=55701at5204
68590at5204	dynactin, subunit p25	https://www.orthodb.org/v10?query=68590at5204
88942at5204	RNA polymerase Rpb6	https://www.orthodb.org/v10?query=88942at5204
16510at5204	ubiquitin-protein ligase molybdopterin-converting factor	https://www.orthodb.org/v10?query=16510at5204
8895at5204	exosome complex exonuclease DIS3/RRP44	https://www.orthodb.org/v10?query=8895at5204
23763at5204	Mitochondrial-processing peptidase subunit beta	https://www.orthodb.org/v10?query=23763at5204
47519at5204	type 2A phosphatase activator TIP41	https://www.orthodb.org/v10?query=47519at5204
3796at5204	Coatomer subunit beta	https://www.orthodb.org/v10?query=3796at5204
16456at5204	apses-domain-containing protein	https://www.orthodb.org/v10?query=16456at5204
4554at5204	onanonoxo-7-onima-8-eninoihtemlysoneda	https://www.orthodb.org/v10?query=4554at5204
1675at5204	Cation-transporting ATPase	https://www.orthodb.org/v10?query=1675at5204
57363at5204	mitochondrial carrier	https://www.orthodb.org/v10?query=57363at5204
65015at5204	Chorismate mutase	https://www.orthodb.org/v10?query=65015at5204
6100at5204	glycosyltransferase family 39 protein	https://www.orthodb.org/v10?query=6100at5204
76596at5204	Signal peptidase complex catalytic subunit SEC11	https://www.orthodb.org/v10?query=76596at5204
13909at5204	Malate synthase	https://www.orthodb.org/v10?query=13909at5204
65307at5204	Small GTPase superfamily	https://www.orthodb.org/v10?query=65307at5204
29365at5204	pantothenate kinase	https://www.orthodb.org/v10?query=29365at5204
50042at5204	CDP-alcohol phosphatidyltransferase	https://www.orthodb.org/v10?query=50042at5204
23253at5204	Adenosylhomocysteinase	https://www.orthodb.org/v10?query=23253at5204
31071at5204	Zinc finger, CCHC-type	https://www.orthodb.org/v10?query=31071at5204
68506at5204	scamp-domain-containing protein	https://www.orthodb.org/v10?query=68506at5204
2720at5204	RuvA domain 2-like	https://www.orthodb.org/v10?query=2720at5204
47494at5204	YIF1-domain-containing protein	https://www.orthodb.org/v10?query=47494at5204
49180at5204	KRR1 small subunit processome component	https://www.orthodb.org/v10?query=49180at5204
5293at5204	V-type proton ATPase subunit a	https://www.orthodb.org/v10?query=5293at5204
71635at5204	ATP11-domain-containing protein	https://www.orthodb.org/v10?query=71635at5204
75422at5204	amino-acid n-acetyltransferase subunit	https://www.orthodb.org/v10?query=75422at5204
20338at5204	Sec1-like protein	https://www.orthodb.org/v10?query=20338at5204
88002at5204	HIT-like protein	https://www.orthodb.org/v10?query=88002at5204
972at5204	Kinesin-like protein	https://www.orthodb.org/v10?query=972at5204
26994at5204	aspartic peptidase A1	https://www.orthodb.org/v10?query=26994at5204
66552at5204	Protein transport protein SFT2	https://www.orthodb.org/v10?query=66552at5204
28380at5204	SART-1 protein	https://www.orthodb.org/v10?query=28380at5204
47794at5204	syntaxin 5	https://www.orthodb.org/v10?query=47794at5204
13172at5204	tetratricopeptide repeat domain 27	https://www.orthodb.org/v10?query=13172at5204
63242at5204	palmitoyl-protein thioesterase	https://www.orthodb.org/v10?query=63242at5204
63838at5204	Sorting nexin MVP1	https://www.orthodb.org/v10?query=63838at5204
65325at5204	40S ribosomal protein S6	https://www.orthodb.org/v10?query=65325at5204
64481at5204	mitochondrial carrier	https://www.orthodb.org/v10?query=64481at5204
78457at5204	GPI mannosyltransferase 2	https://www.orthodb.org/v10?query=78457at5204
91085at5204	Pre-mRNA-splicing factor CWC26	https://www.orthodb.org/v10?query=91085at5204
88251at5204	GINS complex, Psf1 component	https://www.orthodb.org/v10?query=88251at5204
15718at5204	Pseudouridine synthase	https://www.orthodb.org/v10?query=15718at5204
58122at5204	cytoplasmic protein	https://www.orthodb.org/v10?query=58122at5204
615at5204	Sec7, C-terminal	https://www.orthodb.org/v10?query=615at5204
50621at5204	S-methyl-5'-thioadenosine phosphorylase	https://www.orthodb.org/v10?query=50621at5204
76891at5204	urease accessory protein UreF	https://www.orthodb.org/v10?query=76891at5204
7813at5204	methionyl-tRNA synthetase	https://www.orthodb.org/v10?query=7813at5204
50259at5204	Peptide chain release factor 1	https://www.orthodb.org/v10?query=50259at5204
25832at5204	DUF1630-domain-containing protein	https://www.orthodb.org/v10?query=25832at5204
6733at5204	saccharopine dehydrogenase	https://www.orthodb.org/v10?query=6733at5204
73805at5204	EF-hand	https://www.orthodb.org/v10?query=73805at5204
3142at5204	antiviral helicase	https://www.orthodb.org/v10?query=3142at5204
26040at5204	transcription factor	https://www.orthodb.org/v10?query=26040at5204
83887at5204	snare-like protein	https://www.orthodb.org/v10?query=83887at5204
41585at5204	ornithine carbamoyltransferase	https://www.orthodb.org/v10?query=41585at5204
369at5204	pre-mRNA-splicing helicase BRR2	https://www.orthodb.org/v10?query=369at5204
4024at5204	26S proteasome regulatory subunit RPN1	https://www.orthodb.org/v10?query=4024at5204
38123at5204	26S proteasome regulatory subunit 8	https://www.orthodb.org/v10?query=38123at5204
77827at5204	mitochondrial import inner membrane translocase subunit TIM22	https://www.orthodb.org/v10?query=77827at5204
80464at5204	Ribosomal protein L11, C-terminal	https://www.orthodb.org/v10?query=80464at5204
12093at5204	Histidine kinase/HSP90-like ATPase	https://www.orthodb.org/v10?query=12093at5204
36329at5204	nuclear protein	https://www.orthodb.org/v10?query=36329at5204
51979at5204	Proteasome subunit alpha type	https://www.orthodb.org/v10?query=51979at5204
45852at5204	Arp2/3 complex 34 kDa subunit	https://www.orthodb.org/v10?query=45852at5204
23629at5204	Nucleolar GTP-binding protein 2	https://www.orthodb.org/v10?query=23629at5204
6239at5204	Eukaryotic translation initiation factor 3 subunit B	https://www.orthodb.org/v10?query=6239at5204
26983at5204	Zinc finger, DBF-type	https://www.orthodb.org/v10?query=26983at5204
29955at5204	Oxysterol-binding protein	https://www.orthodb.org/v10?query=29955at5204
50977at5204	molybdopterin binding domain-containing protein	https://www.orthodb.org/v10?query=50977at5204
12221at5204	Spindle pole body component	https://www.orthodb.org/v10?query=12221at5204
4390at5204	Ribonucleoside-diphosphate reductase	https://www.orthodb.org/v10?query=4390at5204
87178at5204	histone-fold-containing protein	https://www.orthodb.org/v10?query=87178at5204
73407at5204	p-loop containing nucleoside triphosphate hydrolase protein	https://www.orthodb.org/v10?query=73407at5204
66107at5204	lish motif-containing protein	https://www.orthodb.org/v10?query=66107at5204
38392at5204	DHS-like NAD/FAD-binding domain-containing protein	https://www.orthodb.org/v10?query=38392at5204
20961at5204	Palmitoyltransferase	https://www.orthodb.org/v10?query=20961at5204
56524at5204	mRNA-capping enzyme subunit alpha	https://www.orthodb.org/v10?query=56524at5204
25863at5204	Spindle pole body component	https://www.orthodb.org/v10?query=25863at5204
26703at5204	Tubulin gamma chain	https://www.orthodb.org/v10?query=26703at5204
50000at5204	Arginine biosynthesis bifunctional protein ArgJ, mitochondrial	https://www.orthodb.org/v10?query=50000at5204
73845at5204	RNA-binding domain-containing protein	https://www.orthodb.org/v10?query=73845at5204
33732at5204	pre-mRNA-splicing factor SLU7	https://www.orthodb.org/v10?query=33732at5204
30872at5204	Vacuolar sorting protein 39/Transforming growth factor beta receptor-associated domain 1	https://www.orthodb.org/v10?query=30872at5204
98at5204	Pre-mRNA-processing-splicing factor 8	https://www.orthodb.org/v10?query=98at5204
56134at5204	WD40/YVTN repeat-like-containing domain superfamily	https://www.orthodb.org/v10?query=56134at5204
65488at5204	Histone chaperone ASF1	https://www.orthodb.org/v10?query=65488at5204
77630at5204	breast carcinoma amplified sequence 2	https://www.orthodb.org/v10?query=77630at5204
64982at5204	INO80 complex subunit C	https://www.orthodb.org/v10?query=64982at5204
30137at5204	WD40-repeat-containing domain	https://www.orthodb.org/v10?query=30137at5204
24350at5204	Ribosomal protein S5 domain 2-type fold	https://www.orthodb.org/v10?query=24350at5204
44636at5204	Autophagy protein 5	https://www.orthodb.org/v10?query=44636at5204
45938at5204	NCA2-domain-containing protein	https://www.orthodb.org/v10?query=45938at5204
82892at5204	cytochrome b5	https://www.orthodb.org/v10?query=82892at5204
16813at5204	CBF-domain-containing protein	https://www.orthodb.org/v10?query=16813at5204
17087at5204	peptidyl-prolyl cis-trans isomerase	https://www.orthodb.org/v10?query=17087at5204
17727at5204	2-(3-amino-3-carboxypropyl)histidine synthase subunit 2	https://www.orthodb.org/v10?query=17727at5204
61632at5204	small GTPase	https://www.orthodb.org/v10?query=61632at5204
87848at5204	Sde2 N-terminal domain	https://www.orthodb.org/v10?query=87848at5204
60377at5204	WD40 repeat	https://www.orthodb.org/v10?query=60377at5204
68357at5204	RNA polymerase, Rpb5, N-terminal	https://www.orthodb.org/v10?query=68357at5204
25450at5204	Peroxisomal targeting signal 1 receptor	https://www.orthodb.org/v10?query=25450at5204
28817at5204	Diphosphomevalonate decarboxylase	https://www.orthodb.org/v10?query=28817at5204
6834at5204	Protein transport protein SEC23	https://www.orthodb.org/v10?query=6834at5204
34641at5204	Man1-Src1p-C-terminal domain	https://www.orthodb.org/v10?query=34641at5204
66045at5204	ribosomal protein S7	https://www.orthodb.org/v10?query=66045at5204
88404at5204	ATP synthase, F0 complex, subunit H	https://www.orthodb.org/v10?query=88404at5204
26369at5204	dynactin p62	https://www.orthodb.org/v10?query=26369at5204
79290at5204	vacuolar protein sorting 55	https://www.orthodb.org/v10?query=79290at5204
54194at5204	mitochondrial carrier	https://www.orthodb.org/v10?query=54194at5204
10301at5204	Protein arginine N-methyltransferase	https://www.orthodb.org/v10?query=10301at5204
45574at5204	Proteasome subunit beta	https://www.orthodb.org/v10?query=45574at5204
60664at5204	Proteasome subunit alpha type	https://www.orthodb.org/v10?query=60664at5204
41234at5204	Delta-aminolevulinic acid dehydratase	https://www.orthodb.org/v10?query=41234at5204
