#name=ascomycota_odb10
#domain=eukaryota
#creation_date=2020-09-10
#number_of_BUSCOs=1706
#number_of_species=365
#max_intron=60000
#max_seq_len=70000
#Model_ID	Description	Link
328156at4890	Protein BCP1	https://www.orthodb.org/v10?query=328156at4890
60152at4890	Histone deacetylase	https://www.orthodb.org/v10?query=60152at4890
188660at4890	ATPase, AAA-type, conserved site	https://www.orthodb.org/v10?query=188660at4890
210922at4890	Exocyst complex protein EXO70	https://www.orthodb.org/v10?query=210922at4890
222314at4890	NADPH-dependent diflavin oxidoreductase 1	https://www.orthodb.org/v10?query=222314at4890
224297at4890	UBA-like superfamily	https://www.orthodb.org/v10?query=224297at4890
319865at4890	Microsomal signal peptidase 25 kDa subunit	https://www.orthodb.org/v10?query=319865at4890
174547at4890	Putative transferase CAF17, mitochondrial	https://www.orthodb.org/v10?query=174547at4890
311589at4890	Exocyst complex component exo84	https://www.orthodb.org/v10?query=311589at4890
241583at4890	Mitochondrial import inner membrane translocase subunit TIM44	https://www.orthodb.org/v10?query=241583at4890
109124at4890	DNA primase large subunit	https://www.orthodb.org/v10?query=109124at4890
296480at4890	EF-hand domain	https://www.orthodb.org/v10?query=296480at4890
276957at4890	Matrin/U1-C-like, C2H2-type zinc finger	https://www.orthodb.org/v10?query=276957at4890
163139at4890	Serine/threonine-protein kinase, active site	https://www.orthodb.org/v10?query=163139at4890
56260at4890	Dynamin, GTPase domain	https://www.orthodb.org/v10?query=56260at4890
295293at4890	Ribonuclease	https://www.orthodb.org/v10?query=295293at4890
182165at4890	Heat shock protein DnaJ, cysteine-rich domain	https://www.orthodb.org/v10?query=182165at4890
332332at4890	Protein of unknown function DUF1674	https://www.orthodb.org/v10?query=332332at4890
31573at4890	Autophagy-related protein 11	https://www.orthodb.org/v10?query=31573at4890
325518at4890	Protein-lysine N-methyltransferase EFM4	https://www.orthodb.org/v10?query=325518at4890
344908at4890	Ribosomal protein S11	https://www.orthodb.org/v10?query=344908at4890
312537at4890	ABT1/Esf2	https://www.orthodb.org/v10?query=312537at4890
322166at4890	3,4-dihydroxy-2-butanone 4-phosphate synthase	https://www.orthodb.org/v10?query=322166at4890
237125at4890	K Homology domain, type 1	https://www.orthodb.org/v10?query=237125at4890
40467at4890	Cellular morphogenesis protein	https://www.orthodb.org/v10?query=40467at4890
355402at4890	Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit OST2	https://www.orthodb.org/v10?query=355402at4890
240648at4890	Delta-aminolevulinic acid dehydratase	https://www.orthodb.org/v10?query=240648at4890
178432at4890	acetyl-CoA transmembrane transporter activity	https://www.orthodb.org/v10?query=178432at4890
186896at4890	Translation initiation factor eif-2b delta subunit	https://www.orthodb.org/v10?query=186896at4890
331084at4890	Ribosomal protein S13	https://www.orthodb.org/v10?query=331084at4890
168695at4890	K Homology domain, type 1	https://www.orthodb.org/v10?query=168695at4890
167263at4890	S-(hydroxymethyl)glutathione dehydrogenase	https://www.orthodb.org/v10?query=167263at4890
165198at4890	S-adenosylmethionine synthase	https://www.orthodb.org/v10?query=165198at4890
135181at4890	aspartate-tRNA ligase	https://www.orthodb.org/v10?query=135181at4890
254331at4890	UBX domain	https://www.orthodb.org/v10?query=254331at4890
203702at4890	tRNA-dihydrouridine synthase	https://www.orthodb.org/v10?query=203702at4890
262514at4890	Ankyrin repeat-containing domain	https://www.orthodb.org/v10?query=262514at4890
1691at4890	Glutamate synthase	https://www.orthodb.org/v10?query=1691at4890
367811at4890	DUF1715-domain-containing protein	https://www.orthodb.org/v10?query=367811at4890
55629at4890	BRCT domain	https://www.orthodb.org/v10?query=55629at4890
365705at4890	Mitochondrial zinc maintenance protein 1, mitochondrial	https://www.orthodb.org/v10?query=365705at4890
20261at4890	26S proteasome regulatory subunit RPN2	https://www.orthodb.org/v10?query=20261at4890
182309at4890	Signal recognition particle, SRP54 subunit, GTPase domain	https://www.orthodb.org/v10?query=182309at4890
365175at4890	ATP synthase, F0 complex, subunit H	https://www.orthodb.org/v10?query=365175at4890
103379at4890	Tetratricopeptide repeat	https://www.orthodb.org/v10?query=103379at4890
131344at4890	Inosine-5'-monophosphate dehydrogenase	https://www.orthodb.org/v10?query=131344at4890
64489at4890	Cyclin-like	https://www.orthodb.org/v10?query=64489at4890
180386at4890	tRNA-dihydrouridine synthase	https://www.orthodb.org/v10?query=180386at4890
328885at4890	Vacuolar fusion protein mon1	https://www.orthodb.org/v10?query=328885at4890
169189at4890	Ribonuclease P complex subunit Pop1	https://www.orthodb.org/v10?query=169189at4890
333118at4890	Dephospho-CoA kinase	https://www.orthodb.org/v10?query=333118at4890
336752at4890	Staphylococcal nuclease (SNase-like), OB-fold	https://www.orthodb.org/v10?query=336752at4890
60145at4890	Transcriptional activator spt7	https://www.orthodb.org/v10?query=60145at4890
108285at4890	ubiquitin-protein ligase Sel1/Ubx2	https://www.orthodb.org/v10?query=108285at4890
136456at4890	WD40-repeat-containing domain	https://www.orthodb.org/v10?query=136456at4890
286922at4890	Calcineurin subunit B	https://www.orthodb.org/v10?query=286922at4890
199621at4890	RNA 3'-terminal phosphate cyclase	https://www.orthodb.org/v10?query=199621at4890
100309at4890	Actin cytoskeleton organization protein	https://www.orthodb.org/v10?query=100309at4890
363609at4890	Nucleotide-binding, alpha-beta plait	https://www.orthodb.org/v10?query=363609at4890
243979at4890	Actin family protein	https://www.orthodb.org/v10?query=243979at4890
285124at4890	Signal recognition particle subunit SRP68	https://www.orthodb.org/v10?query=285124at4890
73214at4890	ER membrane protein complex subunit 1	https://www.orthodb.org/v10?query=73214at4890
269003at4890	Translation machinery-associated protein 20	https://www.orthodb.org/v10?query=269003at4890
167029at4890	Tyrosine--tRNA ligase	https://www.orthodb.org/v10?query=167029at4890
339122at4890	potassium channel regulatory factor	https://www.orthodb.org/v10?query=339122at4890
219141at4890	Type 2A phosphatase-associated protein 42	https://www.orthodb.org/v10?query=219141at4890
101465at4890	Alpha-D-phosphohexomutase, alpha/beta/alpha domain I	https://www.orthodb.org/v10?query=101465at4890
145915at4890	Gamma-glutamyl phosphate reductase	https://www.orthodb.org/v10?query=145915at4890
305961at4890	Prephenate dehydratase	https://www.orthodb.org/v10?query=305961at4890
285036at4890	Exosome complex component Rrp43	https://www.orthodb.org/v10?query=285036at4890
42525at4890	Oligosaccharyl transferase STT3 subunit	https://www.orthodb.org/v10?query=42525at4890
166019at4890	Cytochrome c oxidase assembly protein COX15	https://www.orthodb.org/v10?query=166019at4890
325336at4890	Ribosomal protein L14P	https://www.orthodb.org/v10?query=325336at4890
159279at4890	cAMP-dependent protein kinase regulatory subunit	https://www.orthodb.org/v10?query=159279at4890
276054at4890	Cyclin-like protein	https://www.orthodb.org/v10?query=276054at4890
264990at4890	ribosomal protein L16	https://www.orthodb.org/v10?query=264990at4890
2241at4890	Midasin	https://www.orthodb.org/v10?query=2241at4890
171082at4890	Pyruvate kinase	https://www.orthodb.org/v10?query=171082at4890
284580at4890	von Willebrand factor A-like domain superfamily	https://www.orthodb.org/v10?query=284580at4890
220234at4890	Mitochondrial import receptor subunit TOM40	https://www.orthodb.org/v10?query=220234at4890
347878at4890	Cytochrome b-c1 complex subunit 7	https://www.orthodb.org/v10?query=347878at4890
348491at4890	Zinc finger C2H2 superfamily	https://www.orthodb.org/v10?query=348491at4890
104906at4890	cop9 signalosome complex subunit 12	https://www.orthodb.org/v10?query=104906at4890
4479at4890	Nitrite/Sulfite reductase ferredoxin-like domain	https://www.orthodb.org/v10?query=4479at4890
354714at4890	Ribosome biogenesis regulatory protein	https://www.orthodb.org/v10?query=354714at4890
198752at4890	Inner membrane mitoribosome receptor Mba1, mitochondrial	https://www.orthodb.org/v10?query=198752at4890
245497at4890	Ankyrin repeat-containing domain	https://www.orthodb.org/v10?query=245497at4890
277044at4890	Ethanolamine-phosphate cytidylyltransferase	https://www.orthodb.org/v10?query=277044at4890
266277at4890	Prohibitin-2	https://www.orthodb.org/v10?query=266277at4890
8339at4890	Rapamycin-insensitive companion of mTOR, domain 4	https://www.orthodb.org/v10?query=8339at4890
321905at4890	Snf7 family	https://www.orthodb.org/v10?query=321905at4890
286579at4890	Golgi apparatus membrane protein tvp38	https://www.orthodb.org/v10?query=286579at4890
109571at4890	mRNA binding	https://www.orthodb.org/v10?query=109571at4890
243858at4890	Exosome complex exonuclease RRP4	https://www.orthodb.org/v10?query=243858at4890
284420at4890	Condensin complex subunit 2	https://www.orthodb.org/v10?query=284420at4890
66756at4890	Eukaryotic translation initiation factor 2A	https://www.orthodb.org/v10?query=66756at4890
283722at4890	Tetratricopeptide repeat domain-containing protein	https://www.orthodb.org/v10?query=283722at4890
256894at4890	37S ribosomal protein S25, mitochondrial	https://www.orthodb.org/v10?query=256894at4890
275250at4890	Eukaryotic translation initiation factor 2 beta subunit	https://www.orthodb.org/v10?query=275250at4890
274355at4890	Cytochrome c heme lyase	https://www.orthodb.org/v10?query=274355at4890
326438at4890	Rhodanese-like domain	https://www.orthodb.org/v10?query=326438at4890
327191at4890	Adenylate kinase isoenzyme 6 homolog	https://www.orthodb.org/v10?query=327191at4890
307061at4890	P-loop containing nucleoside triphosphate hydrolase protein	https://www.orthodb.org/v10?query=307061at4890
235549at4890	ATP11	https://www.orthodb.org/v10?query=235549at4890
325601at4890	CTD kinase subunit gamma	https://www.orthodb.org/v10?query=325601at4890
335754at4890	Vesicle transport v-SNARE, N-terminal	https://www.orthodb.org/v10?query=335754at4890
287798at4890	Pyridoxamine phosphate oxidase	https://www.orthodb.org/v10?query=287798at4890
244530at4890	Armadillo-type fold	https://www.orthodb.org/v10?query=244530at4890
142479at4890	Pyridoxal phosphate-dependent transferase	https://www.orthodb.org/v10?query=142479at4890
106093at4890	Carbohydrate kinase, FGGY, C-terminal	https://www.orthodb.org/v10?query=106093at4890
237832at4890	WD40-repeat-containing domain	https://www.orthodb.org/v10?query=237832at4890
88165at4890	oligomeric Golgi complex subunit 6	https://www.orthodb.org/v10?query=88165at4890
81261at4890	anaphase-promoting complex subunit 6	https://www.orthodb.org/v10?query=81261at4890
176865at4890	Oxysterol-binding protein	https://www.orthodb.org/v10?query=176865at4890
232874at4890	Ubiquitin fusion degradation protein 1	https://www.orthodb.org/v10?query=232874at4890
270956at4890	DNA replication complex GINS protein SLD5	https://www.orthodb.org/v10?query=270956at4890
250313at4890	Small nucleolar ribonucleoprotein complex subunit Utp14	https://www.orthodb.org/v10?query=250313at4890
325861at4890	5-demethoxyubiquinone hydroxylase, mitochondrial	https://www.orthodb.org/v10?query=325861at4890
338471at4890	Ribosomal protein L13	https://www.orthodb.org/v10?query=338471at4890
328957at4890	60S ribosomal protein L27	https://www.orthodb.org/v10?query=328957at4890
136889at4890	SH3 domain	https://www.orthodb.org/v10?query=136889at4890
141799at4890	ATP-dependent RNA helicase DHH1	https://www.orthodb.org/v10?query=141799at4890
327771at4890	Transcription factor Opi1	https://www.orthodb.org/v10?query=327771at4890
162132at4890	kinase-like protein	https://www.orthodb.org/v10?query=162132at4890
335915at4890	Mevalonate kinase	https://www.orthodb.org/v10?query=335915at4890
345647at4890	Translation initiation factor 1A (eIF-1A)	https://www.orthodb.org/v10?query=345647at4890
75906at4890	secretion pathway protein Sls2/Rcy1	https://www.orthodb.org/v10?query=75906at4890
169078at4890	WD40-repeat-containing domain	https://www.orthodb.org/v10?query=169078at4890
197794at4890	Ribonucleoside-diphosphate reductase small chain	https://www.orthodb.org/v10?query=197794at4890
348766at4890	MIP18 family-like	https://www.orthodb.org/v10?query=348766at4890
305410at4890	Ribosomal protein L13	https://www.orthodb.org/v10?query=305410at4890
115004at4890	Transcription initiation factor TFIID subunit 6	https://www.orthodb.org/v10?query=115004at4890
344357at4890	DNA-directed RNA polymerase, 14-18kDa subunit, conserved site	https://www.orthodb.org/v10?query=344357at4890
19513at4890	WD40-repeat-containing domain	https://www.orthodb.org/v10?query=19513at4890
116022at4890	serine-tRNA ligase	https://www.orthodb.org/v10?query=116022at4890
132883at4890	Zinc finger, RING/FYVE/PHD-type	https://www.orthodb.org/v10?query=132883at4890
300199at4890	PITH domain	https://www.orthodb.org/v10?query=300199at4890
150818at4890	WD40-repeat-containing domain	https://www.orthodb.org/v10?query=150818at4890
349224at4890	SNF7 family protein	https://www.orthodb.org/v10?query=349224at4890
222698at4890	Rab-GTPase-TBC domain	https://www.orthodb.org/v10?query=222698at4890
218543at4890	ATP-dependent RNA helicase DBP8	https://www.orthodb.org/v10?query=218543at4890
102732at4890	tRNA pseudouridine synthase	https://www.orthodb.org/v10?query=102732at4890
59710at4890	ATP-dependent RNA helicase DBP10	https://www.orthodb.org/v10?query=59710at4890
338203at4890	V-type ATPase subunit E	https://www.orthodb.org/v10?query=338203at4890
273926at4890	pre-mRNA splicing factor	https://www.orthodb.org/v10?query=273926at4890
357056at4890	Signal peptidase subunit 3	https://www.orthodb.org/v10?query=357056at4890
235113at4890	Protein of unknown function DUF2343	https://www.orthodb.org/v10?query=235113at4890
264968at4890	OPI10 family	https://www.orthodb.org/v10?query=264968at4890
27399at4890	Elongator complex protein 1	https://www.orthodb.org/v10?query=27399at4890
260796at4890	RNA polymerase III Rpc82, C -terminal	https://www.orthodb.org/v10?query=260796at4890
307809at4890	Endoplasmic reticulum vesicle transporter, C-terminal	https://www.orthodb.org/v10?query=307809at4890
217728at4890	Putative tRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase	https://www.orthodb.org/v10?query=217728at4890
65915at4890	GroEL-like apical domain superfamily	https://www.orthodb.org/v10?query=65915at4890
336688at4890	ribosomal protein L7/L12	https://www.orthodb.org/v10?query=336688at4890
29860at4890	Cap binding protein	https://www.orthodb.org/v10?query=29860at4890
261134at4890	Brix domain	https://www.orthodb.org/v10?query=261134at4890
288157at4890	Ribosomal protein L17	https://www.orthodb.org/v10?query=288157at4890
354771at4890	Ribonuclease III domain	https://www.orthodb.org/v10?query=354771at4890
313077at4890	Peptidyl-prolyl cis-trans isomerase	https://www.orthodb.org/v10?query=313077at4890
297235at4890	Small GTPase superfamily	https://www.orthodb.org/v10?query=297235at4890
47936at4890	PH-like domain superfamily	https://www.orthodb.org/v10?query=47936at4890
226286at4890	Ubiquitin domain	https://www.orthodb.org/v10?query=226286at4890
349475at4890	Ubiquitin system component Cue	https://www.orthodb.org/v10?query=349475at4890
215904at4890	Proteasome subunit beta type 7	https://www.orthodb.org/v10?query=215904at4890
325753at4890	LSM domain, eukaryotic/archaea-type	https://www.orthodb.org/v10?query=325753at4890
60875at4890	Heat shock protein 70 family	https://www.orthodb.org/v10?query=60875at4890
112244at4890	Serine/threonine-protein kinase nrc-2	https://www.orthodb.org/v10?query=112244at4890
215583at4890	2-(3-amino-3-carboxypropyl)histidine synthase subunit 2	https://www.orthodb.org/v10?query=215583at4890
26763at4890	P-type ATPase	https://www.orthodb.org/v10?query=26763at4890
256298at4890	Winged helix-like DNA-binding domain superfamily	https://www.orthodb.org/v10?query=256298at4890
216896at4890	Deoxyhypusine synthase	https://www.orthodb.org/v10?query=216896at4890
277837at4890	Chitobiosyldiphosphodolichol beta-mannosyltransferase	https://www.orthodb.org/v10?query=277837at4890
359042at4890	ribosomal protein L14	https://www.orthodb.org/v10?query=359042at4890
267801at4890	Proteasome subunit alpha type	https://www.orthodb.org/v10?query=267801at4890
101708at4890	Myo-inositol-1-phosphate synthase	https://www.orthodb.org/v10?query=101708at4890
290945at4890	Leucine-rich repeat	https://www.orthodb.org/v10?query=290945at4890
79847at4890	P-loop containing nucleoside triphosphate hydrolase protein	https://www.orthodb.org/v10?query=79847at4890
292056at4890	WD40-repeat-containing domain	https://www.orthodb.org/v10?query=292056at4890
294055at4890	Ribosome maturation protein SBDS, N-terminal	https://www.orthodb.org/v10?query=294055at4890
304135at4890	Ubiquitin-conjugating enzyme E2	https://www.orthodb.org/v10?query=304135at4890
296871at4890	Splicing factor U2AF 23 kDa subunit	https://www.orthodb.org/v10?query=296871at4890
10795at4890	Exportin-1	https://www.orthodb.org/v10?query=10795at4890
165673at4890	Importin 13	https://www.orthodb.org/v10?query=165673at4890
339153at4890	Zinc finger, CCCH-type	https://www.orthodb.org/v10?query=339153at4890
271351at4890	Putative lysophosphatidic acid	https://www.orthodb.org/v10?query=271351at4890
181912at4890	Protein Ice2	https://www.orthodb.org/v10?query=181912at4890
233978at4890	ATPase GET3	https://www.orthodb.org/v10?query=233978at4890
318167at4890	Ribosomal protein L19	https://www.orthodb.org/v10?query=318167at4890
100089at4890	Protein phosphatase	https://www.orthodb.org/v10?query=100089at4890
98628at4890	Arginyl-tRNA synthetase	https://www.orthodb.org/v10?query=98628at4890
349683at4890	Iron-sulfur cluster assembly accessory protein	https://www.orthodb.org/v10?query=349683at4890
173312at4890	Fructose-1,6-bisphosphatase	https://www.orthodb.org/v10?query=173312at4890
346709at4890	Protein Big1	https://www.orthodb.org/v10?query=346709at4890
182039at4890	WD40 repeat	https://www.orthodb.org/v10?query=182039at4890
11820at4890	Acyl-CoA ligase	https://www.orthodb.org/v10?query=11820at4890
353129at4890	Small nuclear ribonucleoprotein Sm D1	https://www.orthodb.org/v10?query=353129at4890
18887at4890	2-oxoglutarate dehydrogenase E1 component	https://www.orthodb.org/v10?query=18887at4890
76103at4890	Amidophosphoribosyltransferase	https://www.orthodb.org/v10?query=76103at4890
256060at4890	Exocyst complex component Sec10	https://www.orthodb.org/v10?query=256060at4890
328585at4890	RNA polymerase Rpb4/RPC9, core	https://www.orthodb.org/v10?query=328585at4890
319656at4890	Ribosomal protein L27	https://www.orthodb.org/v10?query=319656at4890
336163at4890	RNA polymerase	https://www.orthodb.org/v10?query=336163at4890
354150at4890	Protein Cms1	https://www.orthodb.org/v10?query=354150at4890
263174at4890	Nucleosome assembly protein	https://www.orthodb.org/v10?query=263174at4890
343143at4890	Cornichon	https://www.orthodb.org/v10?query=343143at4890
159064at4890	Protein of unknown function DUF2347	https://www.orthodb.org/v10?query=159064at4890
45816at4890	leucyl-tRNA synthetase	https://www.orthodb.org/v10?query=45816at4890
79456at4890	Translocation protein sec63	https://www.orthodb.org/v10?query=79456at4890
146457at4890	Tafazzin	https://www.orthodb.org/v10?query=146457at4890
153835at4890	Vacuolar protein sorting-associated protein 27	https://www.orthodb.org/v10?query=153835at4890
324453at4890	Ribosomal protein S12/S23	https://www.orthodb.org/v10?query=324453at4890
253604at4890	SH3 domain	https://www.orthodb.org/v10?query=253604at4890
263839at4890	Pre-rRNA-processing protein IPI1	https://www.orthodb.org/v10?query=263839at4890
199547at4890	Arp2/3 complex 34 kDa subunit	https://www.orthodb.org/v10?query=199547at4890
297936at4890	Rho GDP-dissociation inhibitor	https://www.orthodb.org/v10?query=297936at4890
57264at4890	Vacuolar protein 8	https://www.orthodb.org/v10?query=57264at4890
300913at4890	Cytochrome c oxidase assembly protein CtaG/Cox11	https://www.orthodb.org/v10?query=300913at4890
202375at4890	CTLH, C-terminal LisH motif	https://www.orthodb.org/v10?query=202375at4890
46779at4890	Clustered mitochondria protein homolog	https://www.orthodb.org/v10?query=46779at4890
305454at4890	Mitochondrial import inner membrane translocase subunit tim21	https://www.orthodb.org/v10?query=305454at4890
196485at4890	Mitochondrial outer membrane protein iml2	https://www.orthodb.org/v10?query=196485at4890
353763at4890	Mitochondrial pyruvate carrier	https://www.orthodb.org/v10?query=353763at4890
31904at4890	RNA cytidine acetyltransferase	https://www.orthodb.org/v10?query=31904at4890
158698at4890	5-aminolevulinate synthase	https://www.orthodb.org/v10?query=158698at4890
340258at4890	Cytochrome c oxidase assembly protein COX16, mitochondrial	https://www.orthodb.org/v10?query=340258at4890
25961at4890	Spindle pole body component	https://www.orthodb.org/v10?query=25961at4890
248841at4890	Dual specificity phosphatase	https://www.orthodb.org/v10?query=248841at4890
203775at4890	Cytochrome b-c1 complex subunit 2	https://www.orthodb.org/v10?query=203775at4890
9453at4890	Kinase	https://www.orthodb.org/v10?query=9453at4890
96752at4890	Transcriptional adapter 2	https://www.orthodb.org/v10?query=96752at4890
307254at4890	Snf7 family	https://www.orthodb.org/v10?query=307254at4890
133545at4890	Succinate--CoA ligase 	https://www.orthodb.org/v10?query=133545at4890
361585at4890	Zinc finger, RING-type	https://www.orthodb.org/v10?query=361585at4890
87211at4890	Pre-rRNA-processing protein RIX1	https://www.orthodb.org/v10?query=87211at4890
180981at4890	GPI ethanolamine phosphate transferase 2	https://www.orthodb.org/v10?query=180981at4890
354830at4890	Cytochrome c oxidase subunit 6A, mitochondrial	https://www.orthodb.org/v10?query=354830at4890
370169at4890	Protein translocase SEC61 complex,  gamma subunit	https://www.orthodb.org/v10?query=370169at4890
358005at4890	Pre-mRNA-splicing factor cwc15	https://www.orthodb.org/v10?query=358005at4890
300972at4890	3-oxo-5-alpha-steroid 4-dehydrogenase, C-terminal	https://www.orthodb.org/v10?query=300972at4890
156845at4890	Amino-acid acetyltransferase, mitochondrial	https://www.orthodb.org/v10?query=156845at4890
215411at4890	rRNA adenine N(6)-methyltransferase	https://www.orthodb.org/v10?query=215411at4890
360433at4890	High mobility group box domain	https://www.orthodb.org/v10?query=360433at4890
263885at4890	Rhodanese-like domain	https://www.orthodb.org/v10?query=263885at4890
252644at4890	Imidazoleglycerol-phosphate dehydratase	https://www.orthodb.org/v10?query=252644at4890
99989at4890	arrestin domain-containing protein	https://www.orthodb.org/v10?query=99989at4890
322668at4890	Protein of unknown function DUF5427	https://www.orthodb.org/v10?query=322668at4890
145752at4890	Histone-lysine N-methyltransferase (Bre2), putative	https://www.orthodb.org/v10?query=145752at4890
306700at4890	UAA transporter	https://www.orthodb.org/v10?query=306700at4890
135095at4890	Dual specificity phosphatase, catalytic domain	https://www.orthodb.org/v10?query=135095at4890
210094at4890	Phosphatidylinositol N-acetylglucosaminyltransferase GPI3 subunit	https://www.orthodb.org/v10?query=210094at4890
208555at4890	RNA polymerase I associated factor, A49-like protein	https://www.orthodb.org/v10?query=208555at4890
321757at4890	Glutaredoxin	https://www.orthodb.org/v10?query=321757at4890
329665at4890	Protein MSF1	https://www.orthodb.org/v10?query=329665at4890
315720at4890	Regulator of chromosome condensation 1/beta-lactamase-inhibitor protein II	https://www.orthodb.org/v10?query=315720at4890
339851at4890	Ribosomal protein/NADH dehydrogenase domain	https://www.orthodb.org/v10?query=339851at4890
266079at4890	Rhomboid family protein	https://www.orthodb.org/v10?query=266079at4890
148465at4890	Phenylalanyl-tRNA synthetase alpha chain	https://www.orthodb.org/v10?query=148465at4890
245101at4890	Histone acetyltransferase	https://www.orthodb.org/v10?query=245101at4890
222329at4890	Rmd5	https://www.orthodb.org/v10?query=222329at4890
119869at4890	RuvB-like helicase	https://www.orthodb.org/v10?query=119869at4890
145897at4890	WD40 repeat	https://www.orthodb.org/v10?query=145897at4890
19101at4890	Peptide hydrolase	https://www.orthodb.org/v10?query=19101at4890
274128at4890	Mitochondrial carrier protein	https://www.orthodb.org/v10?query=274128at4890
312008at4890	Tetratricopeptide repeat domain containing protein	https://www.orthodb.org/v10?query=312008at4890
44813at4890	Calcium channel subunit Cch1	https://www.orthodb.org/v10?query=44813at4890
305450at4890	Pre-rRNA-processing protein PNO1	https://www.orthodb.org/v10?query=305450at4890
174982at4890	WD40-repeat-containing domain	https://www.orthodb.org/v10?query=174982at4890
285355at4890	mannose 6-phosphate receptor domain-containing protein	https://www.orthodb.org/v10?query=285355at4890
72508at4890	Golgi membrane protein	https://www.orthodb.org/v10?query=72508at4890
304717at4890	tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit TRM82	https://www.orthodb.org/v10?query=304717at4890
274728at4890	TATA-box-binding protein	https://www.orthodb.org/v10?query=274728at4890
215317at4890	V-type proton ATPase subunit	https://www.orthodb.org/v10?query=215317at4890
211797at4890	DNA/RNA non-specific endonuclease	https://www.orthodb.org/v10?query=211797at4890
93380at4890	Tetratricopeptide-like helical	https://www.orthodb.org/v10?query=93380at4890
245384at4890	Elongator complex protein 4	https://www.orthodb.org/v10?query=245384at4890
79092at4890	Heat shock protein 90	https://www.orthodb.org/v10?query=79092at4890
109994at4890	Mannosyltransferase	https://www.orthodb.org/v10?query=109994at4890
248499at4890	WD40-repeat-containing domain	https://www.orthodb.org/v10?query=248499at4890
50104at4890	ARID DNA-binding domain	https://www.orthodb.org/v10?query=50104at4890
257462at4890	Ribosomal protein L10e/L16	https://www.orthodb.org/v10?query=257462at4890
347131at4890	Uncharacterised protein family UPF0220	https://www.orthodb.org/v10?query=347131at4890
80877at4890	Pre-mRNA-processing ATP-dependent RNA helicase PRP5	https://www.orthodb.org/v10?query=80877at4890
16552at4890	Patched sphingolipid transporter	https://www.orthodb.org/v10?query=16552at4890
157485at4890	Protein DOM34 homolog	https://www.orthodb.org/v10?query=157485at4890
72334at4890	BRCT domain	https://www.orthodb.org/v10?query=72334at4890
188768at4890	Arf GTPase activating protein	https://www.orthodb.org/v10?query=188768at4890
125803at4890	Mitochondrial-processing peptidase subunit alpha	https://www.orthodb.org/v10?query=125803at4890
242327at4890	Winged helix-like DNA-binding domain superfamily	https://www.orthodb.org/v10?query=242327at4890
294253at4890	Golgi transport complex component Cog5	https://www.orthodb.org/v10?query=294253at4890
39569at4890	Exosome complex exonuclease dis3	https://www.orthodb.org/v10?query=39569at4890
354788at4890	V-type proton ATPase subunit F	https://www.orthodb.org/v10?query=354788at4890
313251at4890	40S ribosomal protein S11	https://www.orthodb.org/v10?query=313251at4890
113320at4890	Multiple RNA-binding domain-containing protein 1	https://www.orthodb.org/v10?query=113320at4890
333650at4890	Ribosomal protein S19 conserved site	https://www.orthodb.org/v10?query=333650at4890
18372at4890	Cell morphogenesis central region	https://www.orthodb.org/v10?query=18372at4890
150438at4890	Rab-GTPase-TBC domain	https://www.orthodb.org/v10?query=150438at4890
130738at4890	Oxoglutarate/iron-dependent dioxygenase	https://www.orthodb.org/v10?query=130738at4890
229337at4890	26S proteasome regulatory subunit rpn11	https://www.orthodb.org/v10?query=229337at4890
268072at4890	DnaJ domain	https://www.orthodb.org/v10?query=268072at4890
240268at4890	Lariat debranching enzyme	https://www.orthodb.org/v10?query=240268at4890
261417at4890	Ribosomal protein S3, C-terminal	https://www.orthodb.org/v10?query=261417at4890
360850at4890	CGI121/TPRKB	https://www.orthodb.org/v10?query=360850at4890
286855at4890	Protein of unknown function DUF4602	https://www.orthodb.org/v10?query=286855at4890
318131at4890	Actin-related protein 2/3 complex subunit 5	https://www.orthodb.org/v10?query=318131at4890
352677at4890	40S ribosomal protein S26	https://www.orthodb.org/v10?query=352677at4890
329106at4890	Respiratory supercomplex factor 1, mitochondrial	https://www.orthodb.org/v10?query=329106at4890
326049at4890	Transcription initiation factor IIE subunit beta	https://www.orthodb.org/v10?query=326049at4890
81880at4890	R3H domain	https://www.orthodb.org/v10?query=81880at4890
4961at4890	Phosphatidylinositol-4-phosphate 5-kinase, core	https://www.orthodb.org/v10?query=4961at4890
36728at4890	Tetratricopeptide repeat	https://www.orthodb.org/v10?query=36728at4890
335212at4890	Assembly factor CBP4	https://www.orthodb.org/v10?query=335212at4890
66933at4890	STAG	https://www.orthodb.org/v10?query=66933at4890
129655at4890	Pyridoxal phosphate-dependent transferase	https://www.orthodb.org/v10?query=129655at4890
348137at4890	ribosomal protein L24	https://www.orthodb.org/v10?query=348137at4890
363996at4890	COX assembly mitochondrial protein	https://www.orthodb.org/v10?query=363996at4890
359041at4890	Ribosomal protein L22e	https://www.orthodb.org/v10?query=359041at4890
311257at4890	Small GTPase superfamily	https://www.orthodb.org/v10?query=311257at4890
271897at4890	Transcription mediator subunit Med12	https://www.orthodb.org/v10?query=271897at4890
80824at4890	Phosphoinositide phosphatase	https://www.orthodb.org/v10?query=80824at4890
309564at4890	Mitochondrial glycine transporter	https://www.orthodb.org/v10?query=309564at4890
123070at4890	Zinc finger, PHD-type	https://www.orthodb.org/v10?query=123070at4890
