#name=mucoromycota_odb10
#domain=eukaryota
#creation_date=2020-08-05
#number_of_BUSCOs=1614
#number_of_species=21
#max_intron=60000
#max_seq_len=70000
#Model_ID	Description	Link
8486at1913637	aaa family atpase grc3	https://www.orthodb.org/v10?query=8486at1913637
7531at1913637	Pre-rRNA-processing protein rix1	https://www.orthodb.org/v10?query=7531at1913637
22491at1913637	Zinc finger, RING/FYVE/PHD-type	https://www.orthodb.org/v10?query=22491at1913637
3257at1913637	Translation factor GUF1, mitochondrial	https://www.orthodb.org/v10?query=3257at1913637
28045at1913637	UPF0428 family	https://www.orthodb.org/v10?query=28045at1913637
23663at1913637	Ribosomal protein L22	https://www.orthodb.org/v10?query=23663at1913637
22077at1913637	mediator complex subunit 27-domain-containing protein	https://www.orthodb.org/v10?query=22077at1913637
24246at1913637	Golgi SNAP receptor complex member 1	https://www.orthodb.org/v10?query=24246at1913637
1146at1913637	Armadillo-type protein	https://www.orthodb.org/v10?query=1146at1913637
28263at1913637	metal ion transporter	https://www.orthodb.org/v10?query=28263at1913637
18667at1913637	Ylr063w-like protein	https://www.orthodb.org/v10?query=18667at1913637
24203at1913637	YbaK/aminoacyl-tRNA synthetase-associated domain	https://www.orthodb.org/v10?query=24203at1913637
15415at1913637	GPI-anchor transamidase	https://www.orthodb.org/v10?query=15415at1913637
3957at1913637	RNA polymerase I-specific transcription initiation factor RRN3	https://www.orthodb.org/v10?query=3957at1913637
9249at1913637	Serine hydroxymethyltransferase	https://www.orthodb.org/v10?query=9249at1913637
1513at1913637	Staphylococcal nuclease (SNase-like), OB-fold	https://www.orthodb.org/v10?query=1513at1913637
19160at1913637	A0A068S0M2_9FUNG	https://www.orthodb.org/v10?query=19160at1913637
12762at1913637	putative NADH2 dehydrogenase 40K chain	https://www.orthodb.org/v10?query=12762at1913637
19228at1913637	Urease accessory protein UreF	https://www.orthodb.org/v10?query=19228at1913637
798at1913637	Splicing factor 3B subunit 1	https://www.orthodb.org/v10?query=798at1913637
21193at1913637	Translocation protein	https://www.orthodb.org/v10?query=21193at1913637
11032at1913637	mRNA cleavage and polyadenylation factor CLP1	https://www.orthodb.org/v10?query=11032at1913637
9480at1913637	RNA helicase	https://www.orthodb.org/v10?query=9480at1913637
18354at1913637	peptidase family M48-domain-containing protein	https://www.orthodb.org/v10?query=18354at1913637
6742at1913637	Replication factor C subunit 1	https://www.orthodb.org/v10?query=6742at1913637
20916at1913637	Synaptobrevin	https://www.orthodb.org/v10?query=20916at1913637
22696at1913637	ubiquitin-conjugating enzyme	https://www.orthodb.org/v10?query=22696at1913637
22820at1913637	Small RNA 2'-O-methyltransferase	https://www.orthodb.org/v10?query=22820at1913637
1813at1913637	E3 ubiquitin protein ligase	https://www.orthodb.org/v10?query=1813at1913637
28270at1913637	Mitochondrial pyruvate carrier	https://www.orthodb.org/v10?query=28270at1913637
18846at1913637	U3 small nucleolar RNA-associated protein 11	https://www.orthodb.org/v10?query=18846at1913637
12943at1913637	Phosphotyrosyl phosphatase activator	https://www.orthodb.org/v10?query=12943at1913637
6578at1913637	Conserved oligomeric Golgi complex subunit 2	https://www.orthodb.org/v10?query=6578at1913637
28200at1913637	Putative 54S ribosomal protein L32, mitochondrial	https://www.orthodb.org/v10?query=28200at1913637
23313at1913637	Coiled-coil domain-containing protein 75	https://www.orthodb.org/v10?query=23313at1913637
13998at1913637	Phosphoserine aminotransferase	https://www.orthodb.org/v10?query=13998at1913637
13304at1913637	Alpha-1,3/1,6-mannosyltransferase ALG2	https://www.orthodb.org/v10?query=13304at1913637
4194at1913637	anaphase promoting complex subunit 8	https://www.orthodb.org/v10?query=4194at1913637
9810at1913637	Afadin/alpha-actinin-binding	https://www.orthodb.org/v10?query=9810at1913637
3005at1913637	TPR-like protein	https://www.orthodb.org/v10?query=3005at1913637
27959at1913637	Dna-directed rna polymerase ii subunit rpb4-like	https://www.orthodb.org/v10?query=27959at1913637
3843at1913637	asparagine synthase-domain-containing protein	https://www.orthodb.org/v10?query=3843at1913637
11287at1913637	Clathrin adaptor, mu subunit	https://www.orthodb.org/v10?query=11287at1913637
18083at1913637	Alpha/beta knot methyltransferase	https://www.orthodb.org/v10?query=18083at1913637
5262at1913637	asparaginyl-tRNA synthetase	https://www.orthodb.org/v10?query=5262at1913637
25852at1913637	Type-1 angiotensin II receptor-associated protein	https://www.orthodb.org/v10?query=25852at1913637
13036at1913637	pre-rrna processing protein esf1	https://www.orthodb.org/v10?query=13036at1913637
9134at1913637	P-loop containing nucleoside triphosphate hydrolase protein	https://www.orthodb.org/v10?query=9134at1913637
14095at1913637	Dol-P-Glc	https://www.orthodb.org/v10?query=14095at1913637
23544at1913637	mitochondrial ribosomal subunit protein-domain-containing protein	https://www.orthodb.org/v10?query=23544at1913637
8130at1913637	integral membrane protein	https://www.orthodb.org/v10?query=8130at1913637
25136at1913637	Mediator of RNA polymerase II transcription subunit 10	https://www.orthodb.org/v10?query=25136at1913637
17669at1913637	DUF1295-domain-containing protein	https://www.orthodb.org/v10?query=17669at1913637
21172at1913637	Derlin	https://www.orthodb.org/v10?query=21172at1913637
9579at1913637	Zinc-finger of mitochondrial splicing suppressor 51-domain-containing protein	https://www.orthodb.org/v10?query=9579at1913637
21000at1913637	Adenylyl-sulfate kinase	https://www.orthodb.org/v10?query=21000at1913637
22528at1913637	ATP adenylyltransferase	https://www.orthodb.org/v10?query=22528at1913637
28123at1913637	Haem-degrading	https://www.orthodb.org/v10?query=28123at1913637
15791at1913637	carbon-nitrogen hydrolase	https://www.orthodb.org/v10?query=15791at1913637
17610at1913637	adenylate kinase	https://www.orthodb.org/v10?query=17610at1913637
11633at1913637	FAD/NAD(P)-binding domain	https://www.orthodb.org/v10?query=11633at1913637
12526at1913637	Putative oxygen-independent coproporphyrinogen III oxidase	https://www.orthodb.org/v10?query=12526at1913637
2700at1913637	DNA helicase	https://www.orthodb.org/v10?query=2700at1913637
6569at1913637	signal recognition particle, alpha subunit, N-terminal-domain-containing protein	https://www.orthodb.org/v10?query=6569at1913637
11924at1913637	cyclin-like protein	https://www.orthodb.org/v10?query=11924at1913637
4772at1913637	sin3 complex subunit	https://www.orthodb.org/v10?query=4772at1913637
11870at1913637	Nitrogen permease regulator 2	https://www.orthodb.org/v10?query=11870at1913637
23728at1913637	Histone chaperone ASF1-like	https://www.orthodb.org/v10?query=23728at1913637
4900at1913637	Integrin-alpha FG-GAP repeat-containing protein 2	https://www.orthodb.org/v10?query=4900at1913637
24985at1913637	DnaJ domain	https://www.orthodb.org/v10?query=24985at1913637
3935at1913637	P-loop containing nucleoside triphosphate hydrolase protein	https://www.orthodb.org/v10?query=3935at1913637
23826at1913637	zinc finger matrin-type protein 2-like	https://www.orthodb.org/v10?query=23826at1913637
12780at1913637	Mitochondrial import inner membrane translocase subunit TIM44	https://www.orthodb.org/v10?query=12780at1913637
29505at1913637	A0A0C9N2D7_9FUNG	https://www.orthodb.org/v10?query=29505at1913637
915at1913637	DNA-directed RNA polymerase	https://www.orthodb.org/v10?query=915at1913637
25848at1913637	upf0047 protein yjbq	https://www.orthodb.org/v10?query=25848at1913637
10215at1913637	Aminomethyltransferase folate-binding domain-containing protein	https://www.orthodb.org/v10?query=10215at1913637
2587at1913637	Exocyst complex component SEC15	https://www.orthodb.org/v10?query=2587at1913637
7211at1913637	disulfide isomerase	https://www.orthodb.org/v10?query=7211at1913637
19499at1913637	SURF1-like protein	https://www.orthodb.org/v10?query=19499at1913637
19398at1913637	Eukaryotic integral membrane protein-domain-containing protein	https://www.orthodb.org/v10?query=19398at1913637
27054at1913637	tRNA-intron endonuclease catalytic domain-like protein	https://www.orthodb.org/v10?query=27054at1913637
25010at1913637	Sorting nexin-3	https://www.orthodb.org/v10?query=25010at1913637
2335at1913637	WD40/YVTN repeat-like-containing domain superfamily	https://www.orthodb.org/v10?query=2335at1913637
24721at1913637	ribosomal protein L17	https://www.orthodb.org/v10?query=24721at1913637
21560at1913637	Enolase-phosphatase E1	https://www.orthodb.org/v10?query=21560at1913637
22032at1913637	Short-chain dehydrogenase	https://www.orthodb.org/v10?query=22032at1913637
26842at1913637	acyl-CoA N-acyltransferase	https://www.orthodb.org/v10?query=26842at1913637
7260at1913637	Polyubiquitin-tagged protein recognition complex, Npl4 component	https://www.orthodb.org/v10?query=7260at1913637
19684at1913637	enoyl-CoA hydratase	https://www.orthodb.org/v10?query=19684at1913637
1553at1913637	P-loop containing nucleoside triphosphate hydrolase protein	https://www.orthodb.org/v10?query=1553at1913637
23653at1913637	Translation machinery-associated protein 20	https://www.orthodb.org/v10?query=23653at1913637
5134at1913637	Translation initiation factor IF-2	https://www.orthodb.org/v10?query=5134at1913637
19596at1913637	rab-GTPase-TBC domain-domain-containing protein	https://www.orthodb.org/v10?query=19596at1913637
6160at1913637	RNA helicase	https://www.orthodb.org/v10?query=6160at1913637
3950at1913637	HCP-like protein	https://www.orthodb.org/v10?query=3950at1913637
20370at1913637	alpha/beta-hydrolase	https://www.orthodb.org/v10?query=20370at1913637
2289at1913637	26S proteasome regulatory subunit RPN2	https://www.orthodb.org/v10?query=2289at1913637
23504at1913637	Adenine phosphoribosyltransferase	https://www.orthodb.org/v10?query=23504at1913637
3506at1913637	DNA replication licensing factor MCM7	https://www.orthodb.org/v10?query=3506at1913637
22384at1913637	thioredoxin-like protein	https://www.orthodb.org/v10?query=22384at1913637
16095at1913637	Putative lysophosphatidic acid	https://www.orthodb.org/v10?query=16095at1913637
19703at1913637	bacterial bifunctional deaminase-reductase	https://www.orthodb.org/v10?query=19703at1913637
17734at1913637	DNA polymerase alpha subunit B	https://www.orthodb.org/v10?query=17734at1913637
17138at1913637	Phosphotyrosyl phosphatase activator	https://www.orthodb.org/v10?query=17138at1913637
25736at1913637	Glia maturation factor beta	https://www.orthodb.org/v10?query=25736at1913637
25105at1913637	charged multivesicular body protein	https://www.orthodb.org/v10?query=25105at1913637
14502at1913637	P-loop containing nucleoside triphosphate hydrolase protein	https://www.orthodb.org/v10?query=14502at1913637
30390at1913637	oxidoreductase-like protein	https://www.orthodb.org/v10?query=30390at1913637
12079at1913637	putative RNA methyltransferase	https://www.orthodb.org/v10?query=12079at1913637
24230at1913637	acyl-CoA N-acyltransferase	https://www.orthodb.org/v10?query=24230at1913637
11828at1913637	Winged helix-like DNA-binding domain superfamily	https://www.orthodb.org/v10?query=11828at1913637
22810at1913637	Coiled-coil domain-containing protein-domain-containing protein	https://www.orthodb.org/v10?query=22810at1913637
27182at1913637	transcription factor IIA, alpha/beta subunit	https://www.orthodb.org/v10?query=27182at1913637
10406at1913637	ubiquitin-activating enzyme E1 C	https://www.orthodb.org/v10?query=10406at1913637
20813at1913637	Eukaryotic translation initiation factor 3 subunit K	https://www.orthodb.org/v10?query=20813at1913637
26929at1913637	Pre-mRNA-splicing factor Cwf15/Cwc15	https://www.orthodb.org/v10?query=26929at1913637
8543at1913637	Cyclophilin-type peptidyl-prolyl cis-trans isomerase	https://www.orthodb.org/v10?query=8543at1913637
10402at1913637	Acyl-CoA dehydrogenase/oxidase	https://www.orthodb.org/v10?query=10402at1913637
23705at1913637	stromal cell-derived factor 2-like protein	https://www.orthodb.org/v10?query=23705at1913637
634at1913637	mediator complex subunit MED14-domain-containing protein	https://www.orthodb.org/v10?query=634at1913637
1113at1913637	carbamoyl-phosphate synthase	https://www.orthodb.org/v10?query=1113at1913637
28101at1913637	Proteasome assembly chaperone 4	https://www.orthodb.org/v10?query=28101at1913637
15629at1913637	ribosome biogenesis protein BRX1	https://www.orthodb.org/v10?query=15629at1913637
1431at1913637	Vacuolar sorting protein 39/Transforming growth factor beta receptor-associated domain 1	https://www.orthodb.org/v10?query=1431at1913637
15608at1913637	tRNA (uracil-O(2)-)-methyltransferase-like	https://www.orthodb.org/v10?query=15608at1913637
29167at1913637	ACN9-domain-containing protein	https://www.orthodb.org/v10?query=29167at1913637
7167at1913637	RNA-binding domain-containing protein	https://www.orthodb.org/v10?query=7167at1913637
3052at1913637	Vacuolar protein sorting-associated protein 53	https://www.orthodb.org/v10?query=3052at1913637
5551at1913637	WD40-repeat-containing domain protein	https://www.orthodb.org/v10?query=5551at1913637
12167at1913637	Bystin-domain-containing protein	https://www.orthodb.org/v10?query=12167at1913637
16270at1913637	cyclin-like protein	https://www.orthodb.org/v10?query=16270at1913637
346at1913637	Immunoglobulin-like fold	https://www.orthodb.org/v10?query=346at1913637
828at1913637	emp24/gp25L/p24 family protein	https://www.orthodb.org/v10?query=828at1913637
22380at1913637	NAD(P)-binding protein	https://www.orthodb.org/v10?query=22380at1913637
22459at1913637	spinocerebellar ataxia type 10 protein domain-domain-containing protein	https://www.orthodb.org/v10?query=22459at1913637
27048at1913637	mRNA splicing factor	https://www.orthodb.org/v10?query=27048at1913637
13771at1913637	SHQ1-domain-containing protein	https://www.orthodb.org/v10?query=13771at1913637
1324at1913637	Ubiquitin-activating emzyme E1	https://www.orthodb.org/v10?query=1324at1913637
24300at1913637	THUMP domain	https://www.orthodb.org/v10?query=24300at1913637
11088at1913637	Histidinol-phosphate aminotransferase	https://www.orthodb.org/v10?query=11088at1913637
10067at1913637	Protein dip1	https://www.orthodb.org/v10?query=10067at1913637
2202at1913637	DNA mismatch repair protein MSH2	https://www.orthodb.org/v10?query=2202at1913637
9752at1913637	ATP-dependent RNA helicase FAL1	https://www.orthodb.org/v10?query=9752at1913637
28885at1913637	Chromatin-remodeling complex subunit ies6	https://www.orthodb.org/v10?query=28885at1913637
23500at1913637	Signal peptidase complex catalytic subunit SEC11	https://www.orthodb.org/v10?query=23500at1913637
17271at1913637	Grasp55 grasp domain protein	https://www.orthodb.org/v10?query=17271at1913637
27419at1913637	Prefoldin subunit 6	https://www.orthodb.org/v10?query=27419at1913637
7912at1913637	Protein arginine N-methyltransferase	https://www.orthodb.org/v10?query=7912at1913637
8318at1913637	Transcription initiation factor TFIID subunit 6	https://www.orthodb.org/v10?query=8318at1913637
17397at1913637	Autophagy-related protein 17	https://www.orthodb.org/v10?query=17397at1913637
13690at1913637	Amidase	https://www.orthodb.org/v10?query=13690at1913637
15353at1913637	Sas10 C-terminal domain	https://www.orthodb.org/v10?query=15353at1913637
30720at1913637	Ribosomal protein S36, mitochondrial	https://www.orthodb.org/v10?query=30720at1913637
22080at1913637	p-loop containing nucleoside triphosphate hydrolase protein	https://www.orthodb.org/v10?query=22080at1913637
14014at1913637	Thymidylate synthase	https://www.orthodb.org/v10?query=14014at1913637
24665at1913637	Trimeric LpxA-like protein	https://www.orthodb.org/v10?query=24665at1913637
22460at1913637	P-loop containing nucleoside triphosphate hydrolase protein	https://www.orthodb.org/v10?query=22460at1913637
16609at1913637	putative methyltransferase-domain-containing protein	https://www.orthodb.org/v10?query=16609at1913637
10336at1913637	UEV-domain-containing protein	https://www.orthodb.org/v10?query=10336at1913637
11580at1913637	P-loop containing nucleoside triphosphate hydrolase protein	https://www.orthodb.org/v10?query=11580at1913637
24900at1913637	NADH-ubiquinone oxidoreductase subunit	https://www.orthodb.org/v10?query=24900at1913637
2793at1913637	Calcium-transporting ATPase	https://www.orthodb.org/v10?query=2793at1913637
22185at1913637	A0A2G4T5R7_9FUNG	https://www.orthodb.org/v10?query=22185at1913637
9963at1913637	Prolyl oligopeptidase family-domain-containing protein	https://www.orthodb.org/v10?query=9963at1913637
20280at1913637	S-adenosyl-L-methionine-dependent methyltransferase	https://www.orthodb.org/v10?query=20280at1913637
1277at1913637	Glycogen debranching enzyme	https://www.orthodb.org/v10?query=1277at1913637
23135at1913637	ClpP/crotonase-like domain-containing protein	https://www.orthodb.org/v10?query=23135at1913637
10314at1913637	DNA mismatch repair protein MutL	https://www.orthodb.org/v10?query=10314at1913637
23166at1913637	u11/U12 small nuclear ribonucleoprotein 25 kDa protein-like	https://www.orthodb.org/v10?query=23166at1913637
28026at1913637	U6 snRNA-associated Sm-like protein LSm2	https://www.orthodb.org/v10?query=28026at1913637
2893at1913637	Glycosyltransferase family 20 protein	https://www.orthodb.org/v10?query=2893at1913637
8359at1913637	phosphatidylinositol-glycan-specific phospholipase D isoformX1	https://www.orthodb.org/v10?query=8359at1913637
24305at1913637	Peptidyl-prolyl cis-trans isomerase	https://www.orthodb.org/v10?query=24305at1913637
14562at1913637	3',5'-bisphosphate nucleotidase	https://www.orthodb.org/v10?query=14562at1913637
3000at1913637	P-loop containing nucleoside triphosphate hydrolase protein	https://www.orthodb.org/v10?query=3000at1913637
2969at1913637	Nucleotide-diphospho-sugar transferase	https://www.orthodb.org/v10?query=2969at1913637
406at1913637	Protein kinase	https://www.orthodb.org/v10?query=406at1913637
11455at1913637	Ornithine aminotransferase	https://www.orthodb.org/v10?query=11455at1913637
3201at1913637	P-loop containing nucleoside triphosphate hydrolase protein	https://www.orthodb.org/v10?query=3201at1913637
15679at1913637	RAI1-like	https://www.orthodb.org/v10?query=15679at1913637
20827at1913637	Histidinol phosphate phosphatase H	https://www.orthodb.org/v10?query=20827at1913637
27371at1913637	Ribosomal protein L14P	https://www.orthodb.org/v10?query=27371at1913637
20080at1913637	actin depolymerizing protein	https://www.orthodb.org/v10?query=20080at1913637
21440at1913637	Protein phosphatase methylesterase 1	https://www.orthodb.org/v10?query=21440at1913637
27000at1913637	prefoldin, alpha subunit	https://www.orthodb.org/v10?query=27000at1913637
14493at1913637	ribonuclease P complex subunit Pop2	https://www.orthodb.org/v10?query=14493at1913637
1224at1913637	DNA mismatch repair protein Msh6	https://www.orthodb.org/v10?query=1224at1913637
3427at1913637	carbamoyl-phosphate synthase L chain, ATP binding domain-domain-containing protein	https://www.orthodb.org/v10?query=3427at1913637
25276at1913637	Cytidine deaminase-like protein	https://www.orthodb.org/v10?query=25276at1913637
6665at1913637	WD40-repeat-containing domain protein	https://www.orthodb.org/v10?query=6665at1913637
16551at1913637	Ribosome production factor 2	https://www.orthodb.org/v10?query=16551at1913637
8480at1913637	WD40-repeat-containing domain protein	https://www.orthodb.org/v10?query=8480at1913637
16733at1913637	CBS domain	https://www.orthodb.org/v10?query=16733at1913637
28131at1913637	A0A168I8W0_MUCCL	https://www.orthodb.org/v10?query=28131at1913637
357at1913637	Armadillo-type fold	https://www.orthodb.org/v10?query=357at1913637
19723at1913637	cyclin-like protein	https://www.orthodb.org/v10?query=19723at1913637
12733at1913637	NADP-dependent oxidoreductase domain	https://www.orthodb.org/v10?query=12733at1913637
16767at1913637	Mitochondrial glycine transporter	https://www.orthodb.org/v10?query=16767at1913637
67at1913637	Vacuolar protein sorting-associated protein 13	https://www.orthodb.org/v10?query=67at1913637
5281at1913637	AP-3 complex subunit delta	https://www.orthodb.org/v10?query=5281at1913637
8878at1913637	2-(3-amino-3-carboxypropyl)histidine synthase subunit 1	https://www.orthodb.org/v10?query=8878at1913637
25680at1913637	Caffeine-induced death protein 2	https://www.orthodb.org/v10?query=25680at1913637
730at1913637	Cation-transporting ATPase	https://www.orthodb.org/v10?query=730at1913637
23951at1913637	PdxT/SNO family	https://www.orthodb.org/v10?query=23951at1913637
10903at1913637	P-loop containing nucleoside triphosphate hydrolase protein	https://www.orthodb.org/v10?query=10903at1913637
4436at1913637	Leucine-rich repeat	https://www.orthodb.org/v10?query=4436at1913637
22841at1913637	Kinase-like protein	https://www.orthodb.org/v10?query=22841at1913637
2622at1913637	Cullin	https://www.orthodb.org/v10?query=2622at1913637
2425at1913637	alkaline phosphatase-like protein	https://www.orthodb.org/v10?query=2425at1913637
15402at1913637	Cytosolic Fe-S cluster assembly factor NBP35	https://www.orthodb.org/v10?query=15402at1913637
18603at1913637	lariat debranching enzyme, C-terminal domain-domain-containing protein	https://www.orthodb.org/v10?query=18603at1913637
19707at1913637	Proliferating cell nuclear antigen	https://www.orthodb.org/v10?query=19707at1913637
18012at1913637	Cop9 complex subunit 7a	https://www.orthodb.org/v10?query=18012at1913637
91at1913637	Sec63-domain-containing protein	https://www.orthodb.org/v10?query=91at1913637
16313at1913637	tRNA-dihydrouridine synthase	https://www.orthodb.org/v10?query=16313at1913637
19083at1913637	Tim44-like domain	https://www.orthodb.org/v10?query=19083at1913637
30480at1913637	A0A2N1NZS4_9GLOM	https://www.orthodb.org/v10?query=30480at1913637
2078at1913637	DNA repair protein	https://www.orthodb.org/v10?query=2078at1913637
24599at1913637	FMN-binding split barrel	https://www.orthodb.org/v10?query=24599at1913637
16879at1913637	inositol monophosphatase	https://www.orthodb.org/v10?query=16879at1913637
3307at1913637	Vps16, C-terminal	https://www.orthodb.org/v10?query=3307at1913637
1917at1913637	armadillo-type protein	https://www.orthodb.org/v10?query=1917at1913637
24591at1913637	Complex 1 LYR protein	https://www.orthodb.org/v10?query=24591at1913637
26214at1913637	inorganic phosphate transporter Pho88	https://www.orthodb.org/v10?query=26214at1913637
20551at1913637	translocon-associated alpha	https://www.orthodb.org/v10?query=20551at1913637
26405at1913637	Histidine phosphatase superfamily	https://www.orthodb.org/v10?query=26405at1913637
17398at1913637	Zinc/iron permease	https://www.orthodb.org/v10?query=17398at1913637
4348at1913637	mrna cleavage factor complex component	https://www.orthodb.org/v10?query=4348at1913637
16788at1913637	Rubisco LSMT, substrate-binding domain	https://www.orthodb.org/v10?query=16788at1913637
18997at1913637	SAM-dependent RNA methyltransferase	https://www.orthodb.org/v10?query=18997at1913637
13470at1913637	WD40-repeat-containing domain protein	https://www.orthodb.org/v10?query=13470at1913637
8955at1913637	tumor antigen cml66-l	https://www.orthodb.org/v10?query=8955at1913637
2617at1913637	RGS domain	https://www.orthodb.org/v10?query=2617at1913637
12855at1913637	Homoserine kinase	https://www.orthodb.org/v10?query=12855at1913637
9240at1913637	Chorismate synthase	https://www.orthodb.org/v10?query=9240at1913637
11776at1913637	D-arabinono-1,4-lactone oxidase	https://www.orthodb.org/v10?query=11776at1913637
333at1913637	Putative death-receptor fusion protein-domain-containing protein	https://www.orthodb.org/v10?query=333at1913637
29329at1913637	Ubiquitin-like protein	https://www.orthodb.org/v10?query=29329at1913637
4893at1913637	Sulfate adenylyltransferase	https://www.orthodb.org/v10?query=4893at1913637
22867at1913637	Mediator of RNA polymerase II transcription subunit 20	https://www.orthodb.org/v10?query=22867at1913637
3479at1913637	WD40-repeat-containing domain protein	https://www.orthodb.org/v10?query=3479at1913637
10732at1913637	Thioredoxin-domain-containing protein	https://www.orthodb.org/v10?query=10732at1913637
27169at1913637	Methylated-DNA-	https://www.orthodb.org/v10?query=27169at1913637
14015at1913637	Hydroxymethylglutaryl-CoA lyase	https://www.orthodb.org/v10?query=14015at1913637
26039at1913637	UDP-N-acetylglucosamine transferase subunit ALG14	https://www.orthodb.org/v10?query=26039at1913637
25877at1913637	Translation elongation factor P/YeiP	https://www.orthodb.org/v10?query=25877at1913637
22480at1913637	trimeric LpxA-like protein	https://www.orthodb.org/v10?query=22480at1913637
3654at1913637	Cullin repeat-like-containing domain protein	https://www.orthodb.org/v10?query=3654at1913637
31158at1913637	Gemin6	https://www.orthodb.org/v10?query=31158at1913637
23471at1913637	Phosphoribosylglycinamide formyltransferase	https://www.orthodb.org/v10?query=23471at1913637
27872at1913637	Trm112p-domain-containing protein	https://www.orthodb.org/v10?query=27872at1913637
9461at1913637	mitochondrial matrix Mmp37	https://www.orthodb.org/v10?query=9461at1913637
1884at1913637	Exocyst complex component Sec3-domain-containing protein	https://www.orthodb.org/v10?query=1884at1913637
13829at1913637	WD40-repeat-containing domain protein	https://www.orthodb.org/v10?query=13829at1913637
19101at1913637	Proteasome subunit alpha type	https://www.orthodb.org/v10?query=19101at1913637
11929at1913637	P-loop containing nucleoside triphosphate hydrolase protein	https://www.orthodb.org/v10?query=11929at1913637
25916at1913637	Thioredoxin-like protein	https://www.orthodb.org/v10?query=25916at1913637
26873at1913637	Ubiquitin-conjugating enzyme/RWD-like protein	https://www.orthodb.org/v10?query=26873at1913637
26983at1913637	DnaJ-domain-containing protein	https://www.orthodb.org/v10?query=26983at1913637
4577at1913637	riboflavin synthase domain-like protein	https://www.orthodb.org/v10?query=4577at1913637
27388at1913637	NADH dehydrogenase 	https://www.orthodb.org/v10?query=27388at1913637
12931at1913637	Adenylyl cyclase-associated protein	https://www.orthodb.org/v10?query=12931at1913637
1244at1913637	antiviral helicase	https://www.orthodb.org/v10?query=1244at1913637
17337at1913637	GTP cyclohydrolase 1 type 2/Nif3	https://www.orthodb.org/v10?query=17337at1913637
5527at1913637	MutL, C-terminal, dimerisation	https://www.orthodb.org/v10?query=5527at1913637
19695at1913637	Transcription factor TFE/TFIIEalpha HTH domain	https://www.orthodb.org/v10?query=19695at1913637
26853at1913637	Glucosidase II beta subunit-like protein	https://www.orthodb.org/v10?query=26853at1913637
2512at1913637	Glutaminyl-tRNA synthetase	https://www.orthodb.org/v10?query=2512at1913637
19712at1913637	Ribosomal protein S5 domain 2-type fold	https://www.orthodb.org/v10?query=19712at1913637
26449at1913637	zinc-finger of the MIZ type in Nse subunit-domain-containing protein	https://www.orthodb.org/v10?query=26449at1913637
1790at1913637	Tubulin folding cofactor D C terminal-domain-containing protein	https://www.orthodb.org/v10?query=1790at1913637
19256at1913637	K Homology domain, type 1	https://www.orthodb.org/v10?query=19256at1913637
4621at1913637	armadillo-type protein	https://www.orthodb.org/v10?query=4621at1913637
24258at1913637	Mitochondrial distribution and morphology protein 12	https://www.orthodb.org/v10?query=24258at1913637
21911at1913637	n-adenine-specific dna methyltransferase 1	https://www.orthodb.org/v10?query=21911at1913637
21841at1913637	Derlin	https://www.orthodb.org/v10?query=21841at1913637
22247at1913637	protein-tyrosine phosphatase-like protein	https://www.orthodb.org/v10?query=22247at1913637
14286at1913637	KICSTOR complex protein C12orf66-like	https://www.orthodb.org/v10?query=14286at1913637
28939at1913637	ribosomal L28 family-domain-containing protein	https://www.orthodb.org/v10?query=28939at1913637
18518at1913637	1-(5-phosphoribosyl)-5-	https://www.orthodb.org/v10?query=18518at1913637
9306at1913637	Actin-related protein 2/3 complex subunit	https://www.orthodb.org/v10?query=9306at1913637
3343at1913637	Eukaryotic translation initiation factor 3 subunit B	https://www.orthodb.org/v10?query=3343at1913637
11618at1913637	V-type proton ATPase subunit	https://www.orthodb.org/v10?query=11618at1913637
3620at1913637	Chloride channel protein	https://www.orthodb.org/v10?query=3620at1913637
7943at1913637	methionyl-tRNA synthetase	https://www.orthodb.org/v10?query=7943at1913637
15807at1913637	Membrane  insertase YidC/ALB3/OXA1/COX18	https://www.orthodb.org/v10?query=15807at1913637
6980at1913637	cyclopropane-fatty-acyl-phospholipid synthase	https://www.orthodb.org/v10?query=6980at1913637
23679at1913637	ribosomal RNA-processing protein 7-domain-containing protein	https://www.orthodb.org/v10?query=23679at1913637
14345at1913637	Rraga protein	https://www.orthodb.org/v10?query=14345at1913637
16810at1913637	Neuroguidin-like isoform 3	https://www.orthodb.org/v10?query=16810at1913637
20031at1913637	Eukaryotic translation initiation factor 3 subunit G	https://www.orthodb.org/v10?query=20031at1913637
17285at1913637	Formyl transferase	https://www.orthodb.org/v10?query=17285at1913637
16207at1913637	tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit TRM61	https://www.orthodb.org/v10?query=16207at1913637
7477at1913637	Actin-like protein ARP6	https://www.orthodb.org/v10?query=7477at1913637
4026at1913637	DNA topoisomerase	https://www.orthodb.org/v10?query=4026at1913637
10103at1913637	Zinc finger, CCCH-type	https://www.orthodb.org/v10?query=10103at1913637
7425at1913637	WD40-repeat-containing domain protein	https://www.orthodb.org/v10?query=7425at1913637
4126at1913637	amino-acid n-acetyltransferase	https://www.orthodb.org/v10?query=4126at1913637
19482at1913637	exosome component 4	https://www.orthodb.org/v10?query=19482at1913637
27424at1913637	NUDIX hydrolase	https://www.orthodb.org/v10?query=27424at1913637
15963at1913637	putative 18S rRNA (guanine-N(7))-methyltransferase	https://www.orthodb.org/v10?query=15963at1913637
